X,Y,施設名,施設名かな,施設名（施,所在地,地区名,詳細情報,大分類,小分類,カテゴリ,アイコン番,施設ID
135.4777388,34.71734689,十三公園,じゅうそうこうえん,十三公園（じゅうそうこうえん）,淀川区十三元今里1-1,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2807
135.4841811,34.72043108,十三東公園,じゅうそうひがしこうえん,十三東公園（じゅうそうひがしこうえん）,淀川区十三東2-6,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2799
135.4755108,34.72318108,田川東公園,たがわひがしこうえん,田川東公園（たがわひがしこうえん）,淀川区十三元今里3-4,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2808
135.4868478,34.72130606,淀川屋内プール,よどがわおくないぷーる,淀川屋内プール（よどがわおくないぷーる）,淀川区十三東２−３−１,淀川区,詳細情報なし,公園・スポーツ,スポーツ施設,公園・スポーツ/スポーツ施設,153,37
135.4637251,34.72422508,三津屋中央公園,みつやちゅうおうこうえん,三津屋中央公園（みつやちゅうおうこうえん）,淀川区三津屋南3-21,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2822
135.4697921,34.725969,三津屋公園,みつやこうえん,三津屋公園（みつやこうえん）,淀川区三津屋南2-20,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2821
135.4739363,34.73006911,三津屋東公園,みつやひがしこうえん,三津屋東公園（みつやひがしこうえん）,淀川区三津屋北1-2,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2817
135.4887888,34.72458908,木川西公園,きかわにしこうえん,木川西公園（きかわにしこうえん）,淀川区木川西2-17,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2795
135.4827467,34.72612808,野中南公園,のなかみなみこうえん,野中南公園（のなかみなみこうえん）,淀川区野中南2-1,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2798
135.4787468,34.72833303,野中北公園,のなかきたこうえん,野中北公園（のなかきたこうえん）,淀川区野中北2-4,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2820
135.4522689,34.73201408,加島西公園,かしまにしこうえん,加島西公園（かしまにしこうえん）,淀川区加島4-16,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2815
135.4555722,34.73176086,加島北公園,かしまきたこうえん,加島北公園（かしまきたこうえん）,淀川区加島4-7,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2816
135.4798247,34.73407786,新高公園,にいたかこうえん,新高公園（にいたかこうえん）,淀川区新高4-6,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2818
135.486267,34.73198086,三国本町公園,みくにほんまちこうえん,三国本町公園（みくにほんまちこうえん）,淀川区三国本町1-12,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2787
135.4781808,34.73577208,新高中央公園,にいたかちゅうおうこうえん,新高中央公園（にいたかちゅうおうこうえん）,淀川区新高4-15,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2819
135.4882363,34.73532806,三国中公園,みくになかこうえん,三国中公園（みくになかこうえん）,淀川区三国本町2-3,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2788
135.4841919,34.73729392,三国西公園,みくににしこうえん,三国西公園（みくににしこうえん）,淀川区三国本町3-30,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2789
135.4865722,34.73966689,三国公園,みくにこうえん,三国公園（みくにこうえん）,淀川区西三国3-18,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2790
135.4931169,34.72373594,木川南公園,きかわみなみこうえん,木川南公園（きかわみなみこうえん）,淀川区木川東1-4,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2793
135.5008332,34.72261697,淀川河川公園西中島地区野球場,よどがわかせんこうえんにしなかじまちくやきゅうじょう,淀川河川公園西中島地区野球場（よどがわかせんこうえんにしなかじまちくやきゅうじょう）,淀川区淀川河川公園西中島地区,淀川区,詳細情報なし,公園・スポーツ,スポーツ施設,公園・スポーツ/スポーツ施設,153,2569
135.5137312,34.71740597,長柄公園,ながらこうえん,長柄公園（ながらこうえん）,北区長柄西2-7,北区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,823
135.4889828,34.72693617,木川公園,きかわこうえん,木川公園（きかわこうえん）,淀川区木川西3-7,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2796
135.5014779,34.72775606,西中島東公園,にしなかじまひがしこうえん,西中島東公園（にしなかじまひがしこうえん）,淀川区西中島3-8,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2791
135.4905533,34.72836108,木川北公園,きかわきたこうえん,木川北公園（きかわきたこうえん）,淀川区木川東4-16,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2794
135.4941578,34.73053089,西町公園,にしまちこうえん,西町公園（にしまちこうえん）,淀川区西中島7-15,淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2792
135.506122,34.72656111,くにじまテニスコート,くにじまてにすこーと,くにじまテニスコート（くにじまてにすこーと）,東淀川区柴島1-3-21,東淀川区,詳細情報なし,公園・スポーツ,スポーツ施設,公園・スポーツ/スポーツ施設,153,1556
135.5049187,34.72751094,南方南公園,みなみかたみなみこうえん,南方南公園（みなみかたみなみこうえん）,東淀川区東中島2-5,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,582
135.505422,34.72888083,南方北公園,みなみかたきたこうえん,南方北公園（みなみかたきたこうえん）,東淀川区東中島2-18,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,583
135.5064003,34.72846111,南方公園,みなみかたこうえん,南方公園（みなみかたこうえん）,東淀川区東中島2-24,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,591
135.5091922,34.72960289,飛鳥町公園,あすかちょうこうえん,飛鳥町公園（あすかちょうこうえん）,東淀川区柴島1-7,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,98
135.5144063,34.729178,柴島東公園,くにじまひがしこうえん,柴島東公園（くにじまひがしこうえん）,東淀川区柴島2-18,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,584
135.5141327,34.73086386,柴島西公園,くにじまにしこうえん,柴島西公園（くにじまにしこうえん）,東淀川区柴島3-7,東淀川区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,585
135.5222641,34.71805317,毛馬第1児童遊園,けまだいいちじどうゆうえん,毛馬第1児童遊園（けまだいいちじどうゆうえん）,都島区毛馬町1-2,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3098
135.5215917,34.71999397,毛馬第2児童遊園,けまだいにじどうゆうえん,毛馬第2児童遊園（けまだいにじどうゆうえん）,都島区毛馬町1-19,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3100
135.5248081,34.71930581,友渕中央公園,ともぶちちゅうおうこうえん,友渕中央公園（ともぶちちゅうおうこうえん）,都島区友渕町1-3,都島区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2949
135.519619,34.72052192,毛馬西公園,けまにしこうえん,毛馬西公園（けまにしこうえん）,都島区毛馬町3-1,都島区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2943
135.5215748,34.72253908,毛馬中央公園,けまちゅうおうこうえん,毛馬中央公園（けまちゅうおうこうえん）,都島区毛馬町4-1,都島区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2944
135.5184029,34.72153308,毛馬第3児童遊園,けまだいさんじどうゆうえん,毛馬第3児童遊園（けまだいさんじどうゆうえん）,都島区毛馬町3-7,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3101
135.5198561,34.72373594,毛馬第4児童遊園,けまだいよんじどうゆうえん,毛馬第4児童遊園（けまだいよんじどうゆうえん）,都島区毛馬町4-11,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3102
135.5279672,34.72200008,東毛馬公園,ひがしけまこうえん,東毛馬公園（ひがしけまこうえん）,都島区毛馬町2-5,都島区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2939
135.5238332,34.72141089,毛馬南公園,けまみなみこうえん,毛馬南公園（けまみなみこうえん）,都島区毛馬町2-11,都島区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2946
135.5255889,34.72285289,大東第1児童遊園,だいとうだいいちじどうゆうえん,大東第1児童遊園（だいとうだいいちじどうゆうえん）,都島区大東町2-1,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3082
135.53465,34.71894217,高殿西公園,たかどのにしこうえん,高殿西公園（たかどのにしこうえん）,旭区高殿1丁目,旭区,詳細情報なし,公園・スポーツ,公園,公園・スポーツ/公園,154,2755
135.5338469,34.71691383,御幸北児童遊園,みゆききたじどうゆうえん,御幸北児童遊園（みゆききたじどうゆうえん）,都島区御幸町2-9,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,2925
135.5333389,34.71739194,高四児童遊園,たかよんじどうゆうえん,高四児童遊園（たかよんじどうゆうえん）,都島区御幸町2-12,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3076
135.535125,34.71704414,御幸東児童遊園,みゆきひがしじどうゆうえん,御幸東児童遊園（みゆきひがしじどうゆうえん）,都島区御幸町2-11,都島区,詳細情報なし,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3075
135.5397172,34.71771903,旭庭球場,あさひていきゅうじょう,旭庭球場（あさひていきゅうじょう）,旭区高殿5−8（旭公園内）,旭区,詳細情報なし,公園・スポーツ,スポーツ施設,公園・スポーツ/スポーツ施設,153,2846
